Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1322.8385000000708;50579704;735654;61.5;
1314.4207999999635;49792109;730894;62;
1316.0711000000592;49857721;731993;61;
1316.0726999999024;50005121;731992;61;
1315.5045999999857;49824518;731443;61;
1315.733099999954;49898249;732054;61;
1315.872399999993;49844843;731993;61;
1321.6838999999454;50671073;734739;61.5;
1315.6641999999993;49901484;731444;62;
1315.0345999998972;49833979;730894;62;
1314.7040999999736;49870295;730833;62;
1314.482100000023;49890070;731443;61.5;
1315.5355999999447;49906733;731993;61;
1315.49860000005;49907709;731443;61;
1316.8133999999845;50111810;732542;61;
1315.252000000095;49916376;731444;61;
1315.0063000000082;49807428;730894;61;
1315.1042000000598;49838434;731382;61.5;
1316.3180999999167;49922663;731993;61;
1315.6628000000492;49855036;731992;61.5;
1315.875800000038;49898188;731993;61.5;
1318.7261999999173;50372246;733702;61.5;
1315.706600000034;49826289;731993;61;
1320.4484999999404;50280511;734190;61.5;
1321.8384000000078;50627373;735349;62;
1316.1188000000548;49877680;731993;61.5;
1316.1890999999596;49902277;731993;61;
1324.2310000000289;50778007;736449;61.5;
1316.0868999999948;50004511;731992;61.5;
1316.0696999999927;49944513;731443;61;
1315.3022999999812;49973261;731505;61;
1315.3114999999525;49963923;731382;61.5;
1315.0625;49789424;730833;61.5;
1315.2152999999234;49923517;731443;61;
1316.0381000000052;49994623;731993;61.5;
1315.0318999999436;49911737;731444;61;
1315.2310999999754;49833918;731382;61.5;
1314.9636000000173;49825984;730833;61.5;
1315.2306999999564;49878901;731443;61;
1315.0077999999048;49962457;731383;61;
1319.861900000018;50259576;734190;61.5;
1322.4905000000726;50654717;736021;62;
1322.7899000000907;50483940;735411;62.5;
1316.654899999965;49967646;732176;62.5;
1315.5643999999156;49821650;731444;61.5;
1314.892499999958;49869684;731443;61;
1316.0291000000434;49987116;731993;61.5;
1315.8143999999156;50085260;731993;61.5;
1315.4221000000834;49873468;731504;61;
1314.7637000000104;49768367;730834;61;
1315.9627000000328;49799861;731443;61.5;
1314.136599999969;49739253;730894;61.5;
1314.842399999965;49790766;731382;61;
1314.4991000000155;49733088;730894;61;
1315.0677000000142;49750178;730894;61;
1320.6980999999214;50367608;734251;61.5;
1313.7986000000965;49810359;730284;61.5;
1315.3505000000587;49933832;731993;61.5;
1316.9344000000274;50069329;731993;62;
1315.6824000000488;49872370;731382;61.5;
1319.5099000000628;50270257;733579;62;
1323.6419999999925;50734124;736998;62.5;
1314.7188000000315;49900995;731444;61.5;
