Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
902;58654174.8046875;504150.390625
903;58628295.8984375;504760.7421875
904;58687622.0703125;505065.91796875
903;58574035.64453125;504516.6015625
903;58577453.61328125;503906.25
903;58660339.35546875;504638.671875
903;58565551.7578125;504760.7421875
902;58699523.92578125;504577.63671875
904;58695678.7109375;505737.3046875
904;58693298.33984375;505493.1640625
904;58631103.515625;505920.41015625
902;58685729.98046875;504577.63671875
906;58758789.0625;507019.04296875
905;58753051.7578125;507812.5
904;58669067.3828125;505737.3046875
904;58630126.953125;504760.7421875
902;58635681.15234375;504028.3203125
903;58575195.3125;504760.7421875
903;58684448.2421875;504760.7421875
903;58606079.1015625;504760.7421875
904;58614746.09375;505249.0234375
903;58690856.93359375;504760.7421875
903;58630981.4453125;504760.7421875
903;58646545.41015625;504699.70703125
904;58654174.8046875;505554.19921875
904;58633666.9921875;505676.26953125
903;58704589.84375;505432.12890625
904;58660705.56640625;505004.8828125
903;58670227.05078125;504699.70703125
903;58701416.015625;505554.19921875
904;58626647.94921875;504821.77734375
903;58673522.94921875;506103.515625
904;58574157.71484375;504943.84765625
903;58692199.70703125;505371.09375
904;58732604.98046875;505737.3046875
904;58633911.1328125;505676.26953125
904;58759704.58984375;505615.234375
904;58610839.84375;505432.12890625
903;58635864.2578125;504821.77734375
904;58715515.13671875;504699.70703125
902;58630981.4453125;505065.91796875
904;58610473.6328125;504760.7421875
904;58593017.578125;505371.09375
903;58725097.65625;505249.0234375
904;58687561.03515625;505615.234375
903;58675659.1796875;505676.26953125
904;58621093.75;505737.3046875
903;58643066.40625;504882.8125
904;58630859.375;505737.3046875
903;58760253.90625;505737.3046875
904;58689270.01953125;505615.234375
905;58692993.1640625;508483.88671875
903;58604370.1171875;505920.41015625
906;58911987.3046875;509887.6953125
904;58671447.75390625;505249.0234375
904;58610595.703125;505065.91796875
904;58739013.671875;505187.98828125
903;58671447.75390625;504882.8125
904;58703308.10546875;505126.953125
903;58523620.60546875;504577.63671875
903;58670349.12109375;504760.7421875
903;58618774.4140625;504577.63671875
903;58646972.65625;504638.671875
903;58720947.265625;505493.1640625
903;58558715.8203125;504028.3203125
903;58705139.16015625;505187.98828125
903;58609436.03515625;504699.70703125
903;58564270.01953125;504211.42578125
903;58681762.6953125;505310.05859375
903;58633605.95703125;504882.8125
903;58563659.66796875;504272.4609375
903;58624328.61328125;504577.63671875
903;58622802.734375;504882.8125
904;58681762.6953125;505065.91796875
904;58616149.90234375;505065.91796875
903;58624328.61328125;504882.8125
903;58668701.171875;504821.77734375
903;58750061.03515625;505432.12890625
904;58602905.2734375;504516.6015625
903;58646057.12890625;504821.77734375
903;58666015.625;505554.19921875
903;58592102.05078125;504272.4609375
903;58613525.390625;504760.7421875
903;58669982.91015625;505249.0234375
904;58599670.41015625;505187.98828125
903;58707153.3203125;505432.12890625
903;58665893.5546875;504882.8125
904;58560852.05078125;504943.84765625
902;58685668.9453125;504943.84765625
903;58634521.484375;504699.70703125
904;58646545.41015625;505615.234375
903;58661315.91796875;504882.8125
904;58697937.01171875;505432.12890625
903;58548767.08984375;504821.77734375
903;58605590.8203125;504943.84765625
903;58713562.01171875;504882.8125
905;58668029.78515625;506591.796875
903;58642272.94921875;505126.953125
902;58673767.08984375;504821.77734375
903;58583496.09375;504638.671875
903;58709533.69140625;505615.234375
904;58604492.1875;504882.8125
904;58636291.50390625;506042.48046875
902;58696411.1328125;505065.91796875
903;58627685.546875;505126.953125
903;58612487.79296875;505004.8828125
904;58634399.4140625;505065.91796875
903;58681823.73046875;505676.26953125
906;58674926.7578125;510375.9765625
902;58686096.19140625;504272.4609375
903;58638366.69921875;505065.91796875
903;58704345.703125;504577.63671875
903;58619750.9765625;504455.56640625
905;58770019.53125;506103.515625
903;58606933.59375;504760.7421875
903;58637207.03125;504760.7421875
904;58648071.2890625;505187.98828125
904;58637817.3828125;505187.98828125
902;58627563.4765625;504760.7421875
903;58641601.5625;504089.35546875
903;58560485.83984375;504638.671875
903;58717407.2265625;505493.1640625
902;58617980.95703125;504516.6015625
903;58599548.33984375;504638.671875
903;58646118.1640625;504943.84765625
903;58643371.58203125;504577.63671875
903;58610229.4921875;504577.63671875
903;58630126.953125;504638.671875
904;58596557.6171875;505310.05859375
905;58855712.890625;509094.23828125
903;58624328.61328125;504821.77734375
903;58595886.23046875;504943.84765625
904;58671813.96484375;505371.09375
903;58639648.4375;505004.8828125
903;58651489.2578125;504821.77734375
904;58642272.94921875;504943.84765625
903;58598083.49609375;504699.70703125
903;58617004.39453125;504821.77734375
904;58687255.859375;505310.05859375
903;58591979.98046875;504028.3203125
904;58694702.1484375;505920.41015625
904;58615783.69140625;505065.91796875
903;58615844.7265625;504638.671875
904;58682556.15234375;505310.05859375
904;58616394.04296875;504882.8125
903;58710815.4296875;505493.1640625
904;58705200.1953125;506042.48046875
903;58622863.76953125;504943.84765625
904;58659912.109375;505737.3046875
902;58586425.78125;504211.42578125
903;58627929.6875;505371.09375
903;58620361.328125;504699.70703125
903;58637634.27734375;504821.77734375
903;58629028.3203125;505310.05859375
903;58690429.6875;504760.7421875
903;58529907.2265625;504516.6015625
903;58614929.19921875;505004.8828125
903;58611022.94921875;504943.84765625
903;58629211.42578125;504821.77734375
903;58659790.0390625;505065.91796875
903;58552734.375;505187.98828125
905;58775085.44921875;509277.34375
904;58693298.33984375;505615.234375
904;58675903.3203125;505981.4453125
903;58681152.34375;505310.05859375
903;58617614.74609375;504516.6015625
904;58636657.71484375;505004.8828125
902;58684631.34765625;504577.63671875
904;58643127.44140625;504760.7421875
904;58694152.83203125;505310.05859375
903;58686645.5078125;505065.91796875
904;58637145.99609375;504516.6015625
903;58542114.2578125;504333.49609375
903;58642150.87890625;504638.671875
903;58746948.2421875;505249.0234375
904;58576416.015625;504455.56640625
902;58688781.73828125;504577.63671875
903;58525390.625;504760.7421875
902;58621765.13671875;504699.70703125
902;58655517.578125;505004.8828125
903;58622924.8046875;504882.8125
903;58531860.3515625;504882.8125
902;58603576.66015625;503967.28515625
903;58672851.5625;504577.63671875
904;58591247.55859375;505371.09375
902;58620849.609375;504272.4609375
903;58671936.03515625;505310.05859375
903;58549255.37109375;504821.77734375
902;58703430.17578125;504943.84765625
903;58603759.765625;504699.70703125
903;58605651.85546875;505676.26953125
903;58662109.375;504394.53125
904;58649536.1328125;505310.05859375
