Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
838;91698120.1171875;473999.0234375
855;70753967.28515625;478820.80078125
907;58770080.56640625;507019.04296875
912;59000793.45703125;511108.3984375
915;59237609.86328125;517822.265625
987;63902770.99609375;589233.3984375
913;59234558.10546875;512817.3828125
980;63500305.17578125;584777.83203125
904;58629089.35546875;505859.375
905;58589172.36328125;505249.0234375
905;58677551.26953125;505920.41015625
905;58776184.08203125;507080.078125
904;58648315.4296875;505249.0234375
903;58599914.55078125;505065.91796875
905;58571472.16796875;505126.953125
904;58729553.22265625;505432.12890625
904;58644958.49609375;505187.98828125
904;58583923.33984375;505249.0234375
903;58623657.2265625;503906.25
904;58664916.9921875;506103.515625
903;58662048.33984375;505493.1640625
904;58637451.171875;505554.19921875
904;58646972.65625;504638.671875
904;58720397.94921875;505737.3046875
904;58635498.046875;505249.0234375
904;58724182.12890625;505187.98828125
905;58730773.92578125;506164.55078125
904;58679931.640625;505065.91796875
903;58631530.76171875;504577.63671875
904;58666137.6953125;505798.33984375
904;58659240.72265625;505371.09375
903;58712890.625;504821.77734375
905;58758300.78125;505798.33984375
905;58643127.44140625;505920.41015625
904;58780700.68359375;505371.09375
903;58687072.75390625;505310.05859375
905;58676086.42578125;505310.05859375
906;58792480.46875;507507.32421875
906;58919067.3828125;509216.30859375
905;58748840.33203125;505859.375
905;58728576.66015625;505493.1640625
904;58694580.078125;505310.05859375
906;58745239.2578125;506103.515625
904;58709350.5859375;504882.8125
904;58758972.16796875;504943.84765625
905;58771484.375;505554.19921875
905;58676391.6015625;505432.12890625
905;58779052.734375;505615.234375
905;58790283.203125;506042.48046875
905;58817993.1640625;506713.8671875
904;58659667.96875;505065.91796875
904;58663940.4296875;504272.4609375
904;58715820.3125;505676.26953125
905;58836120.60546875;506774.90234375
904;58720336.9140625;505126.953125
905;58691040.0390625;505249.0234375
905;58671081.54296875;505554.19921875
905;58854675.29296875;507263.18359375
905;58706298.828125;505615.234375
904;58762207.03125;505187.98828125
905;58699340.8203125;505737.3046875
905;58743103.02734375;506286.62109375
903;58713439.94140625;504699.70703125
905;58659667.96875;505798.33984375
904;58803466.796875;505676.26953125
