Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,65.76,27.19,0.0,1.94,3485,0.0,0
division-loop,65.5,26.93,0.0,1.94,3485,0.0,0
division-loop,64.98,26.41,0.0,1.94,3484,0.0,0
division-loop,65.65,27.08,0.0,1.94,3485,0.0,0
division-loop,64.67,26.1,0.0,1.94,3484,0.0,0
division-loop,64.94,26.37,0.0,1.94,3485,0.0,0
division-loop,65.05,26.48,0.0,1.94,3484,0.0,0
division-loop,66.21,27.64,0.0,1.94,3485,0.0,0
division-loop,65.03,26.46,0.0,1.94,3485,0.0,0
division-loop,64.89,26.32,0.0,1.94,3484,0.0,0
division-loop,64.63,26.06,0.0,1.94,3485,0.0,0
division-loop,65.99,27.42,0.0,1.94,3485,0.0,0
division-loop,65.48,26.92,0.0,1.94,3485,0.0,0
division-loop,66.21,27.64,0.0,1.94,3484,0.0,0
division-loop,66.51,27.95,0.0,1.94,3485,0.0,0
division-loop,65.87,27.32,0.0,1.94,3485,0.0,0
division-loop,66.12,27.55,0.0,1.94,3484,0.0,0
division-loop,66.3,27.73,0.0,1.94,3485,0.0,0
division-loop,66.28,27.72,0.0,1.94,3485,0.0,0
division-loop,65.93,27.36,0.0,1.94,3484,0.0,0
division-loop,65.61,27.04,0.0,1.94,3485,0.0,0
division-loop,65.93,27.38,0.0,1.94,3484,0.0,0
division-loop,65.77,27.18,0.0,1.94,3485,0.0,0
division-loop,65.19,26.62,0.0,1.94,3484,0.0,0
division-loop,65.59,27.02,0.0,1.94,3485,0.0,0
division-loop,64.67,26.1,0.0,1.94,3484,0.0,0
division-loop,66.08,27.51,0.0,1.94,3485,0.0,0
division-loop,65.53,26.98,0.0,1.94,3485,0.0,0
division-loop,66.04,27.48,0.0,1.94,3485,0.0,0
division-loop,65.63,27.06,0.0,1.94,3485,0.0,0
division-loop,65.6,27.03,0.0,1.94,3484,0.0,0
