Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
18419.989900000393;692815914;10246372;59.5;
18371.632500000298;685598404;10220372;63;
18366.276599999517;683904255;10216222;62;
18397.876299999654;690769899;10235203;63;
18379.990000000224;688867133;10225254;63.5;
18402.45940000005;692067625;10236485;63.5;
18366.698700001463;687951913;10216283;63;
18381.36150000058;691462524;10225926;63.5;
18379.683399999514;689234442;10225010;63;
18384.6436999999;689848698;10228367;63;
18371.49420000054;686720959;10219029;63.5;
18388.22589999996;690365786;10229710;63.5;
18365.859400000423;685308487;10216343;63.5;
18363.289899999276;686513929;10215428;63.5;
18378.057600000873;687970346;10222996;62.5;
18373.17689999938;687287730;10220188;63.5;
18369.72829999961;686810620;10217870;63.5;
18361.737299999222;686983837;10213292;63;
18398.645999999717;690205875;10233861;63;
18363.52390000038;687526438;10215611;63.5;
18366.072300000116;687211803;10215733;64;
18389.47030000016;693156429;10228978;63.5;
18377.96160000004;691224305;10222142;63;
18368.19029999897;689921574;10217137;63.5;
18397.449500000104;692393369;10235264;63.5;
18414.455400001258;692408079;10243138;62.5;
18373.539799999446;688327767;10220799;62.5;
18411.42060000077;691238221;10241246;63.5;
18413.680999999866;694028680;10243382;63.5;
18372.080500001088;690374331;10219823;64;
18360.132000001147;688898444;10212925;62.5;
18406.09779999964;692008910;10237888;63;
18382.31740000099;678169345;10224949;60;
18367.15460000001;676362038;10216588;57;
18419.513900000602;682824424;10245579;57.5;
18389.019500000402;678529940;10229466;58;
18380.49210000038;678112155;10224400;57.5;
18394.523399999365;679744598;10232273;58;
18366.080300001428;675747904;10216100;58;
18378.849999999627;675744730;10223240;57.5;
18416.158899998292;681376979;10245518;58;
18406.134099999443;681820581;10238560;58;
18383.855000000447;680060271;10227085;57;
18366.357400000095;676846351;10216161;58;
18389.54050000012;679007356;10229466;57.5;
18370.653400000185;676562721;10218846;58.5;
18369.25269999914;677218970;10217625;57.5;
18364.06230000034;677451451;10214939;58;
18394.33689999953;680206816;10232274;58.5;
18412.387199999765;685603836;10266819;58;
18372.56329999864;677511877;10220738;58.5;
18421.143299998716;683439412;10247349;58.5;
18388.09470000118;678510470;10229710;58.5;
18398.162699999288;681338405;10233921;58.5;
18410.440999999642;683245749;10241307;59;
18411.098899999633;684645342;10241185;58.5;
18353.262999998406;676604469;10210240;58;
18375.028599999845;679193574;10221775;58;
18378.795399999246;678218967;10223790;57.5;
18368.5466999989;675383830;10218968;58;
18378.668299999088;676080667;10223606;58.5;
18364.51360000111;674717572;10215000;58.5;
18370.58980000019;674981914;10218235;58;
18396.19559999928;677207922;10232762;58.5;
18383.547700000927;675227154;10225560;59;
