Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1516;98370544.43359375;892150.87890625
1519;98428649.90234375;894470.21484375
1515;98424743.65234375;882019.04296875
1514;98391418.45703125;889648.4375
1517;98421142.578125;894409.1796875
1515;98456909.1796875;881042.48046875
1515;98336975.09765625;890686.03515625
1519;98523620.60546875;894958.49609375
1513;98464233.3984375;881225.5859375
1514;98264404.296875;888122.55859375
1521;98506652.83203125;895690.91796875
1512;98428100.5859375;880310.05859375
1518;98397949.21875;891113.28125
1519;98579711.9140625;895996.09375
1514;98482177.734375;881713.8671875
1517;98465820.3125;891113.28125
1515;98299865.72265625;886474.609375
1521;98638977.05078125;901367.1875
1514;98390197.75390625;873840.33203125
1516;98508239.74609375;892272.94921875
1518;98556152.34375;894165.0390625
1517;98363708.49609375;881164.55078125
1514;98391418.45703125;891601.5625
1520;98556152.34375;895629.8828125
1510;98272766.11328125;877990.72265625
1516;98326416.015625;891906.73828125
1515;98451843.26171875;892639.16015625
1512;98122131.34765625;879272.4609375
1519;98479492.1875;894042.96875
1520;98686523.4375;897216.796875
1513;98327148.4375;880065.91796875
1520;98593750.0;893737.79296875
1515;98597167.96875;894592.28515625
1513;98202392.578125;878723.14453125
1514;98301208.49609375;887451.171875
1520;98570373.53515625;896240.234375
1512;98294128.41796875;880065.91796875
1519;98447814.94140625;893127.44140625
1519;98635986.328125;894287.109375
1516;98432373.046875;882324.21875
1517;98481079.1015625;891601.5625
1515;98370239.2578125;886657.71484375
1524;98766296.38671875;907043.45703125
1508;98212707.51953125;866821.2890625
1519;98539001.46484375;893310.546875
1517;98612182.6171875;894531.25
1513;98233276.3671875;879882.8125
1516;98332519.53125;890686.03515625
1522;98789062.5;897583.0078125
1513;98346862.79296875;880798.33984375
1517;98517761.23046875;891601.5625
1519;98529907.2265625;895141.6015625
1516;98390869.140625;882080.078125
1515;98573242.1875;891235.3515625
1516;98401672.36328125;892028.80859375
1513;98239990.234375;881530.76171875
1514;98387084.9609375;889160.15625
1519;98400207.51953125;889038.0859375
1521;98835571.2890625;905029.296875
1513;98281982.421875;873046.875
1519;98573974.609375;890747.0703125
1517;98624938.96484375;893249.51171875
1515;98336975.09765625;882995.60546875
1514;98367980.95703125;889343.26171875
1513;98262023.92578125;885925.29296875
1522;98612121.58203125;900634.765625
1509;98193725.5859375;871643.06640625
1517;98335510.25390625;891296.38671875
1520;98653747.55859375;896179.19921875
1514;98375976.5625;881408.69140625
1514;98308715.8203125;887878.41796875
1516;98405700.68359375;886718.75
1525;98945861.81640625;910400.390625
1512;98237976.07421875;872009.27734375
1515;98405090.33203125;888977.05078125
1520;98670349.12109375;895202.63671875
1515;98312377.9296875;882202.1484375
1517;98566406.25;891906.73828125
1517;98541137.6953125;894775.390625
1514;98245300.29296875;880126.953125
1516;98377380.37109375;892272.94921875
1518;98622924.8046875;893859.86328125
1513;98168090.8203125;879516.6015625
1519;98584838.8671875;893859.86328125
1519;98666809.08203125;894531.25
1515;98382324.21875;882202.1484375
1514;98373779.296875;888671.875
1517;98474365.234375;894958.49609375
1513;98161315.91796875;879638.671875
1515;98476684.5703125;890747.0703125
1516;98442749.0234375;893676.7578125
1514;98266296.38671875;880249.0234375
1516;98360046.38671875;893310.546875
1515;98414855.95703125;892211.9140625
1512;98187316.89453125;878784.1796875
1515;98347839.35546875;890075.68359375
1516;98448913.57421875;893920.8984375
1515;98241271.97265625;880920.41015625
1513;98429931.640625;890930.17578125
1521;98540710.44921875;895385.7421875
1512;98348815.91796875;880432.12890625
1520;98508056.640625;893554.6875
1512;98379394.53125;884277.34375
1523;98776611.328125;901062.01171875
1512;98312927.24609375;872558.59375
1514;98284851.07421875;890991.2109375
1520;98566040.0390625;895935.05859375
1512;98243530.2734375;878662.109375
1516;98483398.4375;891052.24609375
1517;98342224.12109375;886840.8203125
1521;98833801.26953125;907897.94921875
1515;98307678.22265625;874023.4375
1514;98358459.47265625;888793.9453125
1520;98562072.75390625;894653.3203125
1515;98493469.23828125;881591.796875
1515;98450012.20703125;889099.12109375
1520;98596862.79296875;897460.9375
1513;98323120.1171875;881042.48046875
1514;98336730.95703125;889221.19140625
1520;98575378.41796875;897094.7265625
1518;98437438.96484375;882141.11328125
1520;98808471.6796875;894165.0390625
1521;98682128.90625;896301.26953125
