Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,557.89,479.18,0,3.99,7113.23,12.23,0
fasta,632.24,533.06,0,5.06,8962.37,12.23,0
fasta,628.44,529.56,0,5.05,8936.34,12.23,0
fasta,637.64,537.32,0,5.12,9061.3,12.23,0
fasta,620.49,523.2,0,4.96,8786.32,12.23,0
fasta,647.48,545.19,0,5.22,9239.69,12.23,0
fasta,675.92,568.96,0,5.45,9660.33,12.23,0
fasta,680.41,572.48,0,5.49,9747.41,12.23,0
fasta,585.35,494.04,0,4.66,8248.75,12.23,0
fasta,692.46,582.53,0,5.61,9932.02,12.23,0
fasta,557.89,479.18,0,3.99,7113.23,12.23,0
fasta,632.24,533.06,0,5.06,8962.37,12.23,0
fasta,628.44,529.56,0,5.05,8936.34,12.23,0
fasta,637.64,537.32,0,5.12,9061.3,12.23,0
fasta,620.49,523.2,0,4.96,8786.32,12.23,0
fasta,647.48,545.19,0,5.22,9239.69,12.23,0
fasta,675.92,568.96,0,5.45,9660.33,12.23,0
fasta,680.41,572.48,0,5.49,9747.41,12.23,0
fasta,585.35,494.04,0,4.66,8248.75,12.23,0
fasta,692.46,582.53,0,5.61,9932.02,12.23,0
fasta,557.89,479.18,0,3.99,7113.23,12.23,0
fasta,632.24,533.06,0,5.06,8962.37,12.23,0
fasta,628.44,529.56,0,5.05,8936.34,12.23,0
fasta,637.64,537.32,0,5.12,9061.3,12.23,0
fasta,620.49,523.2,0,4.96,8786.32,12.23,0
fasta,647.48,545.19,0,5.22,9239.69,12.23,0
fasta,675.92,568.96,0,5.45,9660.33,12.23,0
fasta,680.41,572.48,0,5.49,9747.41,12.23,0
fasta,585.35,494.04,0,4.66,8248.75,12.23,0
fasta,692.46,582.53,0,5.61,9932.02,12.23,0
fasta,557.89,479.18,0,3.99,7113.23,12.23,0
fasta,632.24,533.06,0,5.06,8962.37,12.23,0
fasta,628.44,529.56,0,5.05,8936.34,12.23,0
fasta,637.64,537.32,0,5.12,9061.3,12.23,0
fasta,620.49,523.2,0,4.96,8786.32,12.23,0
fasta,647.48,545.19,0,5.22,9239.69,12.23,0
fasta,675.92,568.96,0,5.45,9660.33,12.23,0
fasta,680.41,572.48,0,5.49,9747.41,12.23,0
fasta,585.35,494.04,0,4.66,8248.75,12.23,0
fasta,692.46,582.53,0,5.61,9932.02,12.23,0
fasta,557.89,479.18,0,3.99,7113.23,12.23,0
fasta,632.24,533.06,0,5.06,8962.37,12.23,0
fasta,628.44,529.56,0,5.05,8936.34,12.23,0
fasta,637.64,537.32,0,5.12,9061.3,12.23,0
fasta,620.49,523.2,0,4.96,8786.32,12.23,0
fasta,647.48,545.19,0,5.22,9239.69,12.23,0
fasta,675.92,568.96,0,5.45,9660.33,12.23,0
fasta,680.41,572.48,0,5.49,9747.41,12.23,0
fasta,585.35,494.04,0,4.66,8248.75,12.23,0
fasta,692.46,582.53,0,5.61,9932.02,12.23,0
