Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,336.04,303.46,0.0,1.64,2942.71,3.62,0
fannkuch-redux,329.32,296.5,0.0,1.65,2966.37,3.62,0
fannkuch-redux,330.25,297.46,0.0,1.65,2959.43,3.62,0
fannkuch-redux,298.43,264.0,0.0,1.73,3110.03,3.62,0
fannkuch-redux,224.57,186.13,0.0,1.93,3470.41,3.62,0
fannkuch-redux,225.0,186.56,0.0,1.93,3473.04,3.62,0
fannkuch-redux,224.58,186.28,0.0,1.92,3457.49,3.62,0
fannkuch-redux,224.95,186.51,0.0,1.93,3471.65,3.62,0
fannkuch-redux,225.86,187.39,0.0,1.94,3477.69,3.62,0
fannkuch-redux,225.55,187.09,0.0,1.93,3476.22,3.62,0
