Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,91.0,64.03,0.0,1.62,2434,148.5,0
regex-redux,90.17,63.65,0.0,1.59,2393,148.5,0
regex-redux,89.1,62.85,0.0,1.58,2371,148.5,0
regex-redux,89.51,63.09,0.0,1.59,2383,148.5,0
regex-redux,88.53,62.37,0.0,1.57,2359,148.5,0
regex-redux,89.79,63.19,0.0,1.6,2400,148.5,0
regex-redux,89.06,62.61,0.0,1.59,2387,148.5,0
regex-redux,90.26,63.62,0.0,1.6,2407,148.5,0
regex-redux,88.93,62.49,0.0,1.59,2386,148.5,0
regex-redux,89.51,63.14,0.0,1.58,2379,148.5,0
