Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1483.3758;113195755;825254;67;
1483.2507;113391311;825560;67;
1483.8262999999997;113436844;825803;66;
1482.3247000000001;111667683;824400;68.5;
1483.3152;112758866;825559;69;
1483.0437000000002;113638442;825011;66.5;
1482.8087999999989;113153885;825010;67.5;
1482.1002000000008;113010575;824460;68;
1481.8895000000011;113576492;824522;67.5;
1481.8264999999992;113746840;824461;68;
1487.7592000000004;112101153;827757;67.5;
1482.3256000000001;111988300;824583;69.5;
1482.8273000000008;112133624;825071;71;
1482.599900000001;112459551;825071;69.5;
1482.874399999997;113531875;824949;70.5;
1482.9148999999998;112929276;825803;71;
1483.2102999999988;112476702;825438;69.5;
1482.8631999999998;112630449;825010;68;
1482.7618000000002;111587239;825193;68;
1482.5000999999975;111652912;824522;69;
1483.0252;111639180;824949;69;
1483.074999999997;111567586;825559;70;
1482.961900000002;111608296;825010;70.5;
1483.0409;111696064;825011;68.5;
1483.016499999998;111575398;824949;68.5;
1518.1641999999993;105234594;844358;65;
1551.854800000001;100576646;863706;61.5;
1551.8102;100674853;863340;64;
1551.5392999999967;100564561;862913;64;
1552.1094999999987;100660448;863951;62.5;
1566.391300000003;101539230;871274;62;
1553.5564999999988;100950486;864500;62.5;
1551.2451999999976;100805711;862974;63;
1565.3979000000036;101377853;871153;63.5;
1552.2387999999992;100938096;863340;66.5;
1567.678899999999;101586105;872434;65.5;
1555.4902999999977;101038072;865598;65;
1564.9187999999995;101612288;870543;66;
1556.6809999999969;101072251;865598;62.5;
1564.8231000000014;101449387;870542;62.5;
1554.7885999999999;101029282;864988;63;
1555.2453999999998;100982041;865049;64.5;
1561.1579999999958;101322739;868283;64.5;
1554.2975000000006;100917527;864439;63;
1566.9292999999889;101608626;871641;63;
1564.5871000000043;101697738;870542;63;
1555.0987000000023;100987413;865354;62;
1564.3031999999948;101507308;870176;61.5;
1552.7027999999991;100942796;863645;62.5;
1567.2584999999963;101501816;872373;62.5;
