Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,565.48,482.72,0.0,4.25,7479,5.74,0
fasta,543.2,466.27,0.0,3.94,6951,5.74,0
fasta,540.47,448.14,0.0,4.72,8337,5.74,0
fasta,536.32,444.85,0.0,4.7,8262,5.74,0
fasta,521.75,432.75,0.0,4.53,8034,5.74,0
fasta,515.89,427.89,0.0,4.49,7948,5.74,0
fasta,498.15,413.27,0.0,4.34,7669,5.74,0
fasta,512.23,424.83,0.0,4.46,7891,5.74,0
fasta,518.68,430.27,0.0,4.51,7987,5.74,0
fasta,487.65,404.5,0.0,4.24,7510,5.74,0
