Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,1.59,1.15,0.0,0.02,39,0.0,0
matrix-multiplication,1.46,1.05,0.0,0.02,36,0.0,0
matrix-multiplication,1.41,1.02,0.0,0.02,35,0.0,0
matrix-multiplication,1.41,1.01,0.0,0.02,35,0.0,0
matrix-multiplication,1.41,1.01,0.0,0.02,34,0.0,0
matrix-multiplication,1.39,1.04,0.0,0.02,35,0.0,0
matrix-multiplication,1.4,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.5,1.08,0.0,0.02,36,0.0,0
matrix-multiplication,1.44,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.5,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.41,1.05,0.0,0.02,35,0.0,0
matrix-multiplication,1.43,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,34,0.0,0
matrix-multiplication,1.43,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,34,0.0,0
matrix-multiplication,1.43,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.43,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.06,0.0,0.02,35,0.0,0
matrix-multiplication,1.48,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.49,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.48,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.49,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.07,0.0,0.02,35,0.0,0
matrix-multiplication,1.48,1.09,0.0,0.02,35,0.0,0
matrix-multiplication,1.48,1.09,0.0,0.02,34,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,34,0.0,0
matrix-multiplication,1.48,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.47,1.08,0.0,0.02,35,0.0,0
matrix-multiplication,1.46,1.07,0.0,0.02,35,0.0,0
