Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,2,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.04,0.03,0.0,0.0,1,0.0,0
matrix-multiplication,0.05,0.04,0.0,0.0,2,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.05,0.04,0.0,0.0,1,0.0,0
matrix-multiplication,0.04,0.04,0.0,0.0,1,0.0,0
