Language,Energy (J),Time (ms),Ratio (J/ms),Memory (MB),Peak (MB)
C,291.79,8253.37,0.04,244.12,0.0
C++,417.78,14739.2,0.03,244.12,0.0
C#,283.97,8579.0,0.03,244.12,0.0
Rust,273.56,8130.7,0.03,244.12,0.0
Java,282.96,8308.7,0.03,244.12,0.0
