Language,Energy (J),Time (ms),Ratio (J/ms),Memory (MB),Peak (MB)
C,195.78,3609.7,0.05,1.87,0.0
C++,203.76,3680.7,0.06,1.87,0.0
C#,399.86,7345.47,0.05,1.87,0.0
Rust,183.97,3639.77,0.05,1.87,0.0
Java,292.64,5208.7,0.06,1.87,0.0
